ward_id,water_proximity,drainage_congestion,impervious_surface,elevation_proxy,rainfall_sensor_mm,citizen_flood_pressure,target_risk,lat,lon
19,1.0,0.52132,1.0,0.73723,51.6786,0.5499,0.714626,23.834224,90.384934
19,1.0,0.60886,1.0,0.68001,50.9773,0.36216,0.737365,23.834434,90.383134
19,1.0,0.41878,1.0,0.66193,25.3138,0.18405,0.69944,23.836181,90.385497
19,1.0,0.53658,1.0,0.71472,27.7213,0.34708,0.613853,23.841774,90.383967
19,1.0,0.55935,0.72317,0.7945,22.8458,0.25763,0.687868,23.842165,90.382893
19,1.0,0.51724,0.91762,0.78167,25.4517,0.38436,0.565566,23.84254,90.383307
19,1.0,0.60932,0.91762,0.81502,28.5081,0.12767,0.578934,23.843085,90.382855
19,1.0,0.5517,1.0,0.77802,66.5752,0.33787,0.6572,23.843169,90.384453
19,1.0,0.5094,1.0,0.67241,24.4367,0.7509,0.755203,23.844599,90.38562
19,1.0,0.45775,0.58429,0.79234,24.9198,0.23663,0.47225,23.843626,90.381303
19,1.0,0.49988,0.75095,0.72894,25.3409,0.38356,0.605438,23.823774,90.386609
19,1.0,0.61638,0.77873,0.75042,23.1145,0.3839,0.652459,23.823925,90.387155
19,1.0,0.61611,0.25095,0.59547,1.2721,0.40042,0.50095,23.818801,90.387893
19,1.0,0.54137,0.97317,0.66176,46.1566,0.63678,0.679918,23.819323,90.384788
19,1.0,0.51019,1.0,0.65347,24.3549,0.11969,0.53506,23.824135,90.379042
19,1.0,0.60753,0.38984,0.69767,20.2175,0.57572,0.521321,23.836514,90.378551
19,1.0,0.51855,0.05651,0.69822,52.0329,0.31913,0.428895,23.813634,90.384295
19,1.0,0.55057,1.0,0.68744,0.8096,0.11463,0.658997,23.825355,90.382399
19,0.97192,0.53459,1.0,0.7257,43.117,0.49962,0.658281,23.819774,90.382634
20,1.0,0.48907,1.0,0.66783,32.0954,0.06209,0.5482,23.787002,90.382365
20,1.0,0.53249,1.0,0.59973,24.556,0.20081,0.622942,23.786582,90.378429
20,1.0,0.60856,1.0,0.62887,20.0243,0.23583,0.686632,23.790611,90.382224
20,1.0,0.55381,0.64756,0.69357,34.0037,0.45404,0.591915,23.782129,90.390935
20,1.0,0.58936,0.75867,0.62875,36.9131,0.46159,0.554594,23.784244,90.391528
20,1.0,0.50109,0.73089,0.55394,31.5017,0.28233,0.530008,23.784829,90.393126
20,1.0,0.60802,0.92533,0.59642,25.7452,0.2152,0.680275,23.788416,90.378591
20,1.0,0.62211,1.0,0.65986,48.6101,0.36392,0.691057,23.782719,90.384533
20,1.0,0.49234,1.0,0.62857,41.1527,0.31602,0.653523,23.79063,90.381904
20,1.0,0.58489,0.342,0.63922,38.8529,0.27107,0.483228,23.777119,90.378872
20,1.0,0.53476,0.39756,0.60028,27.2044,0.20769,0.49357,23.778006,90.380972
20,1.0,0.63183,1.0,0.67411,52.4479,0.09072,0.579357,23.789767,90.384812
20,1.0,0.48741,1.0,0.59871,38.1815,0.40062,0.552984,23.788758,90.390367
20,1.0,0.57952,1.0,0.64352,25.1073,0.31139,0.620469,23.791306,90.382559
20,0.93389,0.58405,1.0,0.65268,21.5041,0.62464,0.648763,23.79347,90.386729
21,1.0,0.43685,0.29162,0.71927,15.5723,0.33077,0.448939,23.824625,90.415147
21,1.0,0.36,1.0,0.54289,43.8544,0.37463,0.632734,23.806201,90.428992
21,1.0,0.44841,1.0,0.63976,39.9495,0.65886,0.686442,23.817725,90.424669
21,1.0,0.41589,1.0,0.58232,41.652,0.21098,0.509738,23.81652,90.424077
21,1.0,0.45916,0.95828,0.56563,36.6274,0.1982,0.614517,23.821656,90.420369
21,1.0,0.4216,1.0,0.60152,3.4333,0.2299,0.601194,23.805801,90.436586
21,1.0,0.34608,0.98606,0.61266,25.4781,0.32372,0.55361,23.803291,90.436808
21,1.0,0.46258,0.01384,0.48339,15.3924,0.29625,0.357216,23.80916,90.423405
21,1.0,0.45758,1.0,0.54981,16.5424,0.16638,0.605422,23.799907,90.474214
21,1.0,0.5143,1.0,0.50629,0.0,0.24436,0.564216,23.803378,90.479703
21,1.0,0.38002,1.0,0.61302,5.3922,0.16356,0.501108,23.803607,90.478255
21,1.0,0.35408,0.65273,0.56376,14.9773,0.41408,0.49399,23.804419,90.47278
21,1.0,0.47212,0.45828,0.52249,10.2844,0.1141,0.472649,23.797944,90.468228
21,1.0,0.48659,0.62495,0.61924,38.579,0.38665,0.567024,23.797269,90.464891
21,1.0,0.45582,0.40273,0.56575,22.3888,0.15461,0.415356,23.795703,90.463849
21,1.0,0.45401,0.45828,0.56343,46.8396,0.23665,0.509002,23.797063,90.463459
21,1.0,0.39662,0.40273,0.62365,19.1357,0.25498,0.462107,23.796566,90.462974
21,1.0,0.41434,0.37495,0.56893,32.2334,0.35994,0.500673,23.799287,90.463905
21,1.0,0.3186,0.04162,0.58442,29.9405,0.40522,0.397918,23.81238,90.415916
21,1.0,0.3451,1.0,0.57919,15.5173,0.0,0.540465,23.808157,90.436202
21,1.0,0.33325,1.0,0.56624,7.6029,0.23886,0.486566,23.808225,90.43846
21,1.0,0.44428,1.0,0.57826,7.4981,0.0,0.469062,23.806431,90.438746
21,1.0,0.39771,1.0,0.54732,6.1062,0.17635,0.60528,23.809263,90.43725
21,1.0,0.40375,1.0,0.62542,7.8424,0.15798,0.589748,23.809061,90.436023
21,1.0,0.42882,1.0,0.62301,34.3685,0.31756,0.635498,23.805683,90.438844
21,1.0,0.48498,0.01384,0.67126,22.7743,0.18554,0.374455,23.822829,90.41302
21,1.0,0.39547,0.04162,0.61561,17.8233,0.2799,0.341833,23.822694,90.412099
21,1.0,0.43349,0.18051,0.61173,15.6924,0.03979,0.398709,23.822513,90.414325
21,1.0,0.3994,0.45828,0.69053,24.0626,0.23655,0.414469,23.821113,90.415514
21,1.0,0.46761,0.01384,0.56433,35.7004,0.0,0.452197,23.823802,90.478452
21,1.0,0.43498,0.01384,0.49278,19.6335,0.31004,0.34751,23.824785,90.481219
21,1.0,0.4777,0.45828,0.57251,25.1634,0.10548,0.432644,23.823642,90.419306
21,1.0,0.3861,0.01384,0.49578,36.6574,0.25338,0.456809,23.78796,90.444428
21,1.0,0.48301,0.01384,0.61095,32.0431,0.20532,0.500108,23.808065,90.445427
21,1.0,0.41897,1.0,0.50682,33.2737,0.14797,0.635128,23.79947,90.478166
21,1.0,0.32265,0.04162,0.46459,17.1782,0.1978,0.357004,23.792969,90.471876
21,1.0,0.36616,0.04162,0.60869,21.8255,0.20933,0.368392,23.794902,90.474705
21,1.0,0.38187,0.5694,0.60208,11.824,0.26802,0.398879,23.795896,90.465899
21,1.0,0.39629,0.5694,0.58782,32.3912,0.30876,0.480516,23.804776,90.473933
21,1.0,0.42108,0.01384,0.50626,35.6059,0.38183,0.317929,23.8135,90.446243
21,1.0,0.43273,0.01384,0.5848,49.3865,0.34247,0.481909,23.810539,90.472273
21,1.0,0.40956,0.26384,0.66775,43.9743,0.10066,0.326494,23.809629,90.456054
21,1.0,0.44657,0.0694,0.59094,16.6285,0.0,0.386185,23.817463,90.453161
21,1.0,0.47679,0.01384,0.55474,31.8767,0.36011,0.536447,23.795278,90.451809
21,1.0,0.3843,0.09717,0.64645,3.62,0.55339,0.385825,23.8155,90.439968
21,1.0,0.36283,0.01384,0.58473,22.9902,0.04883,0.390501,23.821835,90.467136
21,1.0,0.36338,0.01384,0.50846,51.4726,0.17184,0.424798,23.819038,90.465055
21,1.0,0.42195,0.01384,0.59271,0.0,0.47873,0.371484,23.816032,90.464979
21,1.0,0.43002,0.01384,0.54418,13.0468,0.21729,0.453846,23.813134,90.47445
21,1.0,0.4031,0.01384,0.57224,0.0,0.29099,0.319083,23.816256,90.478136
21,1.0,0.5193,0.01384,0.57863,22.5528,0.46913,0.438648,23.810624,90.47412
21,1.0,0.39462,0.01384,0.63652,13.7934,0.20213,0.373071,23.811886,90.463931
21,1.0,0.41298,0.01384,0.61293,31.6097,0.17333,0.340823,23.814162,90.466009
21,1.0,0.41968,1.0,0.5068,32.9131,0.36582,0.713056,23.798494,90.472883
21,1.0,0.42234,0.04162,0.51267,23.0905,0.23644,0.417654,23.814376,90.45511
21,1.0,0.36493,0.04162,0.58489,6.7827,0.29101,0.357216,23.815161,90.456834
21,1.0,0.37834,0.01384,0.55856,17.8599,0.34663,0.338968,23.812901,90.477137
21,1.0,0.39783,0.01384,0.54559,26.8683,0.16641,0.311213,23.812889,90.469914
21,1.0,0.4461,0.01384,0.56951,15.1502,0.1337,0.382682,23.813123,90.477908
21,1.0,0.44985,0.01384,0.64963,12.5063,0.0,0.364076,23.81938,90.460287
21,1.0,0.42551,0.04162,0.60465,11.0577,0.3163,0.413244,23.816246,90.458382
21,1.0,0.38528,0.51384,0.58089,21.2724,0.34139,0.487757,23.813343,90.435142
21,1.0,0.4591,0.0694,0.61283,25.7925,0.05736,0.324255,23.814442,90.441378
21,1.0,0.36622,0.04162,0.57461,9.8177,0.40274,0.469054,23.813817,90.441669
21,1.0,0.38859,0.04162,0.62755,0.0,0.39042,0.454528,23.813744,90.442251
21,1.0,0.40522,0.18051,0.4929,16.0521,0.43587,0.421223,23.799546,90.460548
21,1.0,0.41445,0.3194,0.68486,35.7705,0.1903,0.311497,23.803929,90.458488
21,1.0,0.31609,0.15273,0.594,5.9964,0.09884,0.375129,23.801495,90.458794
21,1.0,0.43974,0.04162,0.61879,15.8505,0.25289,0.416066,23.814837,90.456224
21,1.0,0.45835,0.04162,0.58056,42.9405,0.37774,0.437115,23.814804,90.456137
21,1.0,0.40105,0.0694,0.60395,7.7856,0.32112,0.4131,23.815641,90.45759
21,1.0,0.33708,0.04162,0.61976,12.1151,0.26288,0.322759,23.815568,90.457522
21,1.0,0.32716,0.04162,0.57731,30.9119,0.27031,0.394595,23.816702,90.459502
21,1.0,0.4605,0.04162,0.59577,25.6583,0.33481,0.406919,23.816659,90.459298
21,1.0,0.41194,0.04162,0.6164,38.4655,0.0534,0.377283,23.817549,90.458345
21,1.0,0.41375,0.04162,0.56731,44.2582,0.40657,0.436682,23.818562,90.459195
21,1.0,0.35832,0.01384,0.58273,12.2941,0.22343,0.350187,23.814988,90.476839
21,1.0,0.34472,0.01384,0.47169,72.2458,0.28126,0.386883,23.812278,90.474989
21,1.0,0.41515,0.01384,0.66747,20.4303,0.30353,0.279707,23.812189,90.474977
21,1.0,0.47832,0.01384,0.49545,9.0034,0.2612,0.334348,23.818802,90.464941
21,1.0,0.44062,0.01384,0.58718,10.3942,0.5639,0.446851,23.818688,90.46499
21,1.0,0.43091,0.04162,0.56808,7.5431,0.33103,0.346903,23.81391,90.45396
21,1.0,0.40571,0.01384,0.58985,25.9413,0.31988,0.387132,23.817394,90.460527
21,1.0,0.35624,0.01384,0.56104,39.6389,0.51725,0.427313,23.813448,90.461255
21,1.0,0.4371,0.45828,0.7032,15.6581,0.11947,0.478123,23.823393,90.419383
21,1.0,0.36966,0.04162,0.59503,14.5317,0.23945,0.321956,23.814615,90.443277
21,1.0,0.4256,0.0694,0.57181,22.165,0.27141,0.387065,23.816143,90.452399
21,1.0,0.38027,0.09717,0.57688,28.7371,0.38867,0.426817,23.816901,90.45263
21,1.0,0.42028,0.0694,0.59197,28.2129,0.19723,0.394417,23.814416,90.452288
21,1.0,0.49963,0.0694,0.59548,47.0081,0.0,0.390578,23.81443,90.452769
21,1.0,0.41696,0.09717,0.49382,29.3468,0.32404,0.428242,23.803255,90.464583
21,1.0,0.41353,0.01384,0.60233,0.0,0.35638,0.400557,23.805376,90.463237
21,1.0,0.43112,0.01384,0.6628,25.1923,0.1474,0.347501,23.804748,90.463741
21,1.0,0.4113,0.01384,0.52843,43.4452,0.36223,0.464743,23.814327,90.475638
21,1.0,0.51021,0.01384,0.54042,43.1667,0.26514,0.446084,23.81384,90.474964
21,1.0,0.32491,0.01384,0.662,38.788,0.22317,0.402502,23.814904,90.476689
21,1.0,0.37073,0.01384,0.59305,14.0522,0.00253,0.330237,23.817485,90.480483
21,1.0,0.46894,0.01384,0.67387,34.2501,0.24682,0.373376,23.817594,90.4793
21,1.0,0.51276,0.01384,0.59855,18.6236,0.10553,0.387499,23.817866,90.48269
21,1.0,0.44877,0.01384,0.64781,28.1582,0.30401,0.414953,23.808305,90.461083
21,1.0,0.35523,0.12495,0.61238,26.5889,0.12944,0.377718,23.806787,90.460374
21,0.98038,0.49244,0.01384,0.53661,0.0,0.32163,0.31522,23.812522,90.454239
21,0.97919,0.45555,0.01384,0.63999,32.0436,0.25127,0.433819,23.818492,90.461197
22,1.0,0.10204,0.50844,0.73676,13.7817,0.35405,0.31893,23.840038,90.419797
22,1.0,0.11224,0.20288,0.71139,26.7353,0.24967,0.350512,23.829577,90.411872
22,1.0,0.02005,0.64733,0.62315,4.6002,0.38316,0.432742,23.824625,90.415147
22,1.0,0.19795,0.70288,0.70795,25.2465,0.3284,0.422674,23.850767,90.426343
22,1.0,0.19152,0.61955,0.66393,31.5906,0.15574,0.417665,23.853938,90.42731
22,1.0,0.1836,0.50844,0.66786,19.6083,0.25344,0.410742,23.851757,90.425016
22,1.0,0.08703,1.0,0.61444,8.4261,0.27988,0.512326,23.827857,90.41432
22,1.0,0.13832,1.0,0.64697,9.6961,0.4246,0.467937,23.827265,90.41664
22,1.0,0.12673,0.03622,0.7245,24.0759,0.23721,0.397472,23.821656,90.420369
22,1.0,0.21615,1.0,0.75429,29.1547,0.63174,0.563523,23.846704,90.423835
22,1.0,0.0712,1.0,0.69588,32.9075,0.18813,0.391546,23.846399,90.42259
22,1.0,0.10669,1.0,0.65964,0.0,0.28934,0.434921,23.841933,90.420843
22,1.0,0.15547,0.48066,0.69509,31.003,0.04768,0.401862,23.847567,90.424118
22,1.0,0.03732,0.11955,0.72823,15.7978,0.02718,0.275623,23.856416,90.428219
22,1.0,0.22034,0.39733,0.54802,4.9621,0.20738,0.303896,23.829378,90.468577
22,1.0,0.0527,0.75844,0.64714,37.0575,0.25236,0.476638,23.832308,90.471667
22,1.0,0.15572,0.00844,0.66573,32.3305,0.31725,0.2406,23.858391,90.464649
22,1.0,0.21732,0.00844,0.70819,43.2382,0.4135,0.315951,23.859302,90.462812
22,1.0,0.06973,0.00844,0.6756,37.5397,0.06715,0.249175,23.860672,90.466011
22,1.0,0.10229,0.00844,0.65614,25.8712,0.46346,0.301686,23.861781,90.457984
22,1.0,0.16057,0.00844,0.72195,38.1229,0.22059,0.393822,23.859849,90.447828
22,1.0,0.15944,0.00844,0.63196,0.0,0.03413,0.20018,23.860409,90.443851
22,1.0,0.10901,0.00844,0.72649,25.1499,0.25478,0.291611,23.860475,90.452305
22,1.0,0.20192,0.00844,0.66909,17.2159,0.0,0.218637,23.860378,90.450728
22,1.0,0.13037,0.00844,0.68012,0.0,0.12457,0.208235,23.857299,90.454549
22,1.0,0.17367,0.00844,0.68992,31.1524,0.38099,0.265191,23.857498,90.451611
22,1.0,0.10461,0.00844,0.69895,24.9788,0.17426,0.301936,23.862561,90.454341
22,1.0,0.19336,0.00844,0.66361,28.9955,0.24381,0.339433,23.861247,90.454811
22,1.0,0.16384,0.03622,0.66335,23.7644,0.0,0.270662,23.853646,90.439631
22,1.0,0.12327,0.06399,0.68189,44.8678,0.33904,0.334114,23.854278,90.43575
22,1.0,0.10202,0.25844,0.79469,13.3272,0.19069,0.219385,23.852494,90.436777
22,1.0,0.06131,0.06399,0.6703,56.7041,0.11314,0.425919,23.845942,90.43634
22,1.0,0.0871,0.06399,0.70694,6.726,0.11243,0.205003,23.845878,90.436757
22,1.0,0.10968,0.14733,0.64183,19.2486,0.42869,0.324585,23.84659,90.435764
22,1.0,0.13219,0.20288,0.73614,45.9208,0.45919,0.320303,23.84701,90.43102
22,1.0,0.05908,0.64733,0.6906,12.0885,0.46799,0.463702,23.851819,90.42996
22,1.0,0.2713,0.75844,0.67573,49.751,0.38109,0.559343,23.85242,90.428528
22,1.0,0.09608,0.64733,0.6937,27.6799,0.02243,0.333454,23.851808,90.429235
22,1.0,0.18952,0.45288,0.71093,18.8086,0.1989,0.414382,23.852825,90.431183
22,1.0,0.10617,0.28622,0.61422,31.72,0.24338,0.378814,23.8508,90.432816
22,1.0,0.16935,0.31399,0.63286,38.1789,0.18322,0.528939,23.850267,90.433959
22,1.0,0.14877,0.75844,0.62835,37.1123,0.59297,0.500389,23.846682,90.426905
22,1.0,0.17492,0.86955,0.78205,25.3089,0.34823,0.582186,23.846429,90.426081
22,1.0,0.17413,0.86955,0.69154,30.3858,0.04633,0.494313,23.846624,90.425674
22,1.0,0.16115,0.36955,0.67779,7.8317,0.30002,0.360074,23.847975,90.423975
22,1.0,0.12499,0.4251,0.7107,31.1486,0.20868,0.457548,23.85509,90.427815
22,1.0,0.13182,0.50844,0.58431,17.3954,0.32753,0.420416,23.854918,90.4283
22,1.0,0.11819,0.81399,0.68852,21.056,0.33169,0.401383,23.830048,90.413741
22,1.0,0.11336,0.98066,0.67261,13.7053,0.39803,0.557102,23.827057,90.414263
22,1.0,0.17505,1.0,0.66996,44.1545,0.04581,0.471177,23.826353,90.416096
22,1.0,0.13519,0.45288,0.60593,0.0,0.21455,0.397583,23.834248,90.429758
22,1.0,0.11881,0.53622,0.65071,21.825,0.26485,0.517672,23.835286,90.430421
22,1.0,0.14358,0.50844,0.61121,18.5931,0.31098,0.397184,23.834477,90.430922
22,1.0,0.09056,0.14733,0.57983,46.8806,0.21996,0.400551,23.826026,90.420936
22,1.0,0.20137,0.98066,0.66946,26.5563,0.21072,0.532968,23.836922,90.426268
22,1.0,0.23579,0.48066,0.62279,57.3537,0.04019,0.372006,23.8369,90.432447
22,1.0,0.25598,0.23066,0.64445,11.5677,0.1703,0.332814,23.836097,90.436265
22,1.0,0.22294,0.00844,0.6102,4.4773,0.10664,0.244865,23.82944,90.428016
22,1.0,0.11287,0.00844,0.64288,23.7305,0.37064,0.465645,23.861105,90.434477
22,1.0,0.08975,0.00844,0.623,9.309,0.39664,0.380405,23.859708,90.434918
22,1.0,0.11424,0.23066,0.64164,13.9667,0.26179,0.270371,23.837099,90.454992
22,1.0,0.09365,0.06399,0.52262,38.431,0.24502,0.43783,23.836503,90.437719
22,1.0,0.14054,0.36955,0.67125,47.6812,0.23717,0.385116,23.841915,90.441241
22,1.0,0.09766,0.1751,0.67489,33.4225,0.25467,0.37266,23.842121,90.439904
22,1.0,0.18667,1.0,0.70233,30.7477,0.16634,0.604693,23.839823,90.42603
22,1.0,0.10082,0.39733,0.60615,47.8249,0.08091,0.374558,23.837227,90.441116
22,1.0,0.10124,1.0,0.67896,16.6339,0.37808,0.456376,23.840824,90.42785
22,1.0,0.10917,0.28622,0.66111,32.5624,0.17544,0.336999,23.842443,90.434044
22,1.0,0.12452,0.23066,0.66579,21.9027,0.13654,0.320271,23.840435,90.434995
22,1.0,0.11063,0.53622,0.73194,30.9374,0.18044,0.390885,23.842938,90.442958
22,1.0,0.10401,0.03622,0.5771,45.6456,0.57757,0.485882,23.841645,90.436018
22,1.0,0.20699,0.09177,0.64563,13.1671,0.18494,0.361041,23.843876,90.437265
22,1.0,0.04728,0.4251,0.72683,37.907,0.50755,0.402046,23.844668,90.445495
22,1.0,0.18444,0.78622,0.65426,34.4385,0.2658,0.546351,23.842567,90.445709
22,1.0,0.11096,0.1751,0.68779,41.8311,0.39662,0.363269,23.847311,90.443069
22,1.0,0.08452,0.20288,0.76363,20.3881,0.32742,0.293347,23.847693,90.441105
22,1.0,0.12846,0.14733,0.74522,0.0,0.40651,0.269645,23.848993,90.439991
22,1.0,0.15157,0.00844,0.54238,24.8313,0.48244,0.324013,23.851379,90.446707
22,1.0,0.1268,0.6751,0.63783,10.3594,0.22886,0.415557,23.836369,90.447816
22,1.0,0.19136,0.6751,0.68656,40.5384,0.26376,0.449248,23.839014,90.45141
22,1.0,0.08777,0.31399,0.6212,27.359,0.17645,0.331578,23.845203,90.448566
22,1.0,0.09335,0.70288,0.58797,28.344,0.18888,0.371307,23.843314,90.449212
22,1.0,0.05517,0.56399,0.67378,22.6687,0.28894,0.472361,23.840816,90.453384
22,1.0,0.1459,0.14733,0.61232,17.3868,0.30804,0.30483,23.835198,90.438242
22,1.0,0.17055,0.00844,0.71767,9.1718,0.23241,0.263254,23.830587,90.43283
22,1.0,0.12738,0.1751,0.48543,29.3981,0.43006,0.413086,23.831726,90.441531
22,1.0,0.13835,0.6751,0.69713,43.5112,0.24113,0.496702,23.838007,90.443156
22,1.0,0.16058,0.48066,0.58447,15.0053,0.14496,0.399316,23.838578,90.441524
22,1.0,0.12276,0.00844,0.71857,11.7903,0.29991,0.346997,23.853788,90.468316
22,1.0,0.12853,0.00844,0.71134,13.3878,0.21597,0.192223,23.861976,90.474051
22,1.0,0.11578,0.20288,0.61492,24.2082,0.04418,0.324618,23.842133,90.481408
22,1.0,0.08786,0.00844,0.70301,24.8183,0.19373,0.210965,23.867757,90.464267
22,1.0,0.16197,0.00844,0.63536,5.5081,0.23604,0.242894,23.844771,90.460507
22,1.0,0.1337,0.45288,0.59553,31.3494,0.26726,0.365889,23.834188,90.447425
22,1.0,0.19537,0.00844,0.5999,23.2603,0.45122,0.384554,23.821835,90.467136
22,1.0,0.13054,0.00844,0.57384,36.6214,0.37168,0.315339,23.853541,90.484195
22,1.0,0.07766,0.00844,0.6471,45.6831,0.20813,0.296376,23.853187,90.464104
22,1.0,0.08992,0.00844,0.66177,8.1317,0.09769,0.210181,23.857166,90.465426
22,1.0,0.10328,0.00844,0.59469,10.7596,0.32537,0.336671,23.851219,90.469183
22,1.0,0.09427,0.00844,0.64414,42.8074,0.07997,0.323858,23.848713,90.467717
22,1.0,0.02103,0.00844,0.6437,0.0,0.21359,0.266006,23.855493,90.48092
22,1.0,0.12498,0.00844,0.63171,34.4625,0.32956,0.384211,23.853354,90.474247
22,1.0,0.12969,0.09177,0.68192,31.6797,0.33651,0.292054,23.831134,90.453171
22,1.0,0.22225,0.09177,0.68138,28.4491,0.09011,0.282014,23.832169,90.453066
22,1.0,0.21968,0.09177,0.68721,18.9129,0.18182,0.279804,23.825356,90.425833
22,1.0,0.07532,0.00844,0.68604,19.2591,0.13314,0.248047,23.826065,90.429189
22,1.0,0.13516,0.25844,0.72225,27.5902,0.40272,0.411802,23.823393,90.419383
22,1.0,0.05867,0.95288,0.58161,13.5737,0.43599,0.448801,23.838402,90.420615
22,1.0,0.12499,1.0,0.72917,48.2626,0.11437,0.537052,23.838971,90.425672
22,1.0,0.12674,0.34177,0.62914,48.878,0.16337,0.375499,23.837225,90.434271
22,1.0,0.1699,0.11955,0.57569,37.5809,0.13894,0.326131,23.833906,90.438734
22,1.0,0.14263,0.09177,0.56088,22.5465,0.37652,0.371941,23.837148,90.476255
22,1.0,0.19566,0.20288,0.63085,14.0088,0.4856,0.378142,23.836981,90.475397
22,1.0,0.17072,0.14733,0.68266,12.992,0.24928,0.352934,23.836312,90.477147
22,1.0,0.05162,0.09177,0.53257,39.5844,0.35904,0.346704,23.836229,90.476745
23,1.0,0.50063,1.0,0.59929,8.8032,0.13767,0.671611,23.801201,90.417421
23,1.0,0.45147,0.78881,0.64404,31.076,0.51505,0.633382,23.798085,90.41488
23,1.0,0.43288,1.0,0.5041,21.2937,0.36466,0.584929,23.805013,90.42641
23,1.0,0.44785,0.39992,0.58265,36.448,0.21,0.414464,23.806201,90.428992
23,1.0,0.58314,0.03881,0.59503,51.5313,0.51838,0.606867,23.804804,90.433153
23,1.0,0.51388,0.03881,0.56105,60.392,0.07729,0.354483,23.803291,90.436808
23,1.0,0.42486,0.70548,0.63077,21.4814,0.1216,0.449575,23.80916,90.423405
23,1.0,0.53249,1.0,0.64478,6.2998,0.27871,0.546815,23.807961,90.423619
23,1.0,0.56911,1.0,0.71587,36.1661,0.29877,0.625863,23.806618,90.423663
23,1.0,0.47715,0.12215,0.52967,30.8867,0.54857,0.423289,23.792755,90.438411
23,1.0,0.563,0.20548,0.60574,31.8085,0.0,0.369125,23.792864,90.437445
23,1.0,0.48752,0.9277,0.58109,40.7491,0.38061,0.596582,23.792912,90.435382
23,1.0,0.4315,0.03881,0.58203,50.9644,0.21631,0.409834,23.799944,90.434424
23,1.0,0.45789,0.03881,0.64171,48.2598,0.32219,0.532797,23.799429,90.435884
23,1.0,0.54094,1.0,0.55964,22.016,0.28817,0.689583,23.802006,90.429099
23,1.0,0.51179,0.4277,0.59883,56.5034,0.16808,0.473908,23.798173,90.43428
23,1.0,0.43265,0.03881,0.56674,37.7676,0.14526,0.398351,23.801718,90.434553
23,1.0,0.48033,0.03881,0.52271,21.0407,0.28996,0.397265,23.799027,90.432428
23,1.0,0.53973,0.06659,0.51385,42.9425,0.46035,0.413608,23.801546,90.438382
23,1.0,0.57923,0.03881,0.57095,16.5487,0.34591,0.398961,23.801671,90.435694
23,1.0,0.44711,0.03881,0.55538,40.5968,0.20187,0.422856,23.78796,90.444428
23,1.0,0.37157,0.09437,0.72002,22.5269,0.23361,0.297284,23.800601,90.441691
23,1.0,0.5703,0.03881,0.48755,2.7081,0.22455,0.373202,23.790126,90.465205
23,1.0,0.51078,0.14992,0.53315,55.5082,0.1944,0.493485,23.800418,90.443553
23,1.0,0.53085,0.12215,0.5917,26.4194,0.15101,0.369296,23.800491,90.444638
23,1.0,0.48945,0.14992,0.49611,33.9683,0.20963,0.407667,23.795278,90.451809
23,1.0,0.51918,0.06659,0.52463,74.4577,0.30742,0.490459,23.801624,90.439148
23,1.0,0.53573,0.09437,0.57414,0.0,0.01353,0.346492,23.801121,90.440599
23,0.92818,0.57869,1.0,0.63066,15.5055,0.19563,0.598157,23.790562,90.431628
23,0.93262,0.50142,0.53881,0.6203,67.4636,0.46635,0.62386,23.796221,90.418742
24,1.0,0.53485,1.0,0.57335,24.3014,0.31344,0.653656,23.785493,90.404972
24,1.0,0.61241,1.0,0.62413,41.127,0.4446,0.673578,23.783891,90.407491
24,1.0,0.69588,1.0,0.57545,23.3856,0.39801,0.668282,23.786701,90.405529
24,1.0,0.66264,1.0,0.57842,17.2149,0.50653,0.681914,23.788281,90.411221
24,1.0,0.65186,1.0,0.56513,45.107,0.17661,0.705852,23.78668,90.405079
24,0.9215,0.63675,1.0,0.60588,45.5067,0.32141,0.726407,23.793316,90.412858
25,1.0,0.67809,1.0,0.66595,48.3281,0.57575,0.752777,23.777877,90.412461
25,1.0,0.69837,1.0,0.55732,24.1044,0.47536,0.808589,23.785641,90.401934
25,1.0,0.57704,1.0,0.57225,52.1274,0.64227,0.804934,23.785493,90.404972
25,1.0,0.64735,1.0,0.5053,40.1258,0.62739,0.777194,23.777118,90.401824
25,1.0,0.67572,1.0,0.59421,36.2471,0.50156,0.738495,23.775579,90.408731
25,1.0,0.68688,0.11566,0.58527,64.9085,0.20179,0.602206,23.764643,90.411724
25,1.0,0.73257,0.449,0.59376,34.6655,0.49859,0.682251,23.785113,90.396367
25,1.0,0.60891,0.81011,0.62742,50.4228,0.40992,0.660596,23.785894,90.397818
25,1.0,0.59779,0.97677,0.67467,19.6033,0.45406,0.657531,23.786104,90.398464
25,1.0,0.6907,1.0,0.61086,25.1812,0.22717,0.648039,23.773178,90.403574
25,1.0,0.53456,1.0,0.61086,9.12,0.44429,0.6113,23.775904,90.406264
25,1.0,0.62759,1.0,0.61947,39.7718,0.5164,0.760437,23.775008,90.405498
25,1.0,0.64184,1.0,0.55081,37.8411,0.51419,0.764239,23.77485,90.405272
25,1.0,0.63591,1.0,0.52665,40.9388,0.2983,0.718152,23.775721,90.40644
25,1.0,0.72145,0.11566,0.56557,60.5403,0.32832,0.655929,23.788281,90.411221
25,1.0,0.59677,1.0,0.67221,59.2644,0.34181,0.787459,23.773681,90.402617
25,0.9801,0.6306,1.0,0.56742,27.5289,0.40216,0.77837,23.774935,90.407346
